Record_ID,Year,Quarter,State,Region,District,Rural_Urban,Population,Branches,Banking_Outlets,ATMs,BC_Outlets,Total_Accounts,Active_Accounts,Women_Accounts,Jan_Dhan_Accounts,Total_Deposits_Lakh,Savings_Deposits_Lakh,Current_Deposits_Lakh,Term_Deposits_Lakh,Total_Loans_Lakh,Agricultural_Loans_Lakh,MSME_Loans_Lakh,Personal_Loans_Lakh,Digital_Transactions,UPI_Transactions,Mobile_Banking_Users,Internet_Banking_Users,Agricultural_Beneficiaries,SHG_Accounts,KCC_Accounts,Active_Ratio,Women_Ratio,JanDhan_Ratio,Mobile_Banking_Ratio,Internet_Banking_Ratio,UPI_Share_of_Digital,Agri_Loan_Share,MSME_Loan_Share,Personal_Loan_Share,Savings_Deposit_Share,Term_Deposit_Share,Accounts_per_Branch,Population_per_Branch,Population_per_Outlet,Deposits_per_Account,Loans_per_Account,Year_Quarter
1668,2022,Q4,Haryana,North,Rohtak,Rural,617797,17,29,10,12,215240,148892,112510,54355,29140.6,14625.36,4516.82,9998.41,18585.11,7797.93,4854.8,5932.37,2420995,1363581,53906.0,20683.0,35896,8019.0,23369,0.6917487455863223,0.5227188254971195,0.25253205723843153,0.2504460137520907,0.0960927336926222,0.5632316464924545,0.41957943751745347,0.2612198690241812,0.3192001553932153,0.5018894600660248,0.34310927022779214,12661.176470588236,36341.0,21303.344827586207,0.13538654525181193,0.08634598587623118,2022-Q4
1669,2023,Q1,Haryana,North,Rohtak,Semi-Urban,625123,20,40,15,29,335510,250692,128265,124365,27614.31,15847.05,2637.75,9129.5,18029.07,9672.02,3736.99,4620.06,2074734,1601332,76575.0,62570.0,32194,21568.0,17913,0.7471968048642366,0.38229859020595514,0.37067449554409704,0.22823462787994397,0.18649220589550236,0.7718252074723796,0.5364680485460426,0.20727580513027016,0.25625614632368726,0.5738709386546322,0.33060757266793916,16775.5,31256.15,15628.075,0.08230547524663945,0.05373631188340139,2023-Q1
1670,2023,Q2,Haryana,North,Rohtak,Rural,625123,15,23,9,17,280340,237850,109905,82641,27602.65,13157.88,3186.12,11258.65,18001.87,9051.26,4618.54,4332.07,3020952,2282795,73443.0,35510.0,26513,17563.0,17810,0.8484340443746878,0.3920418063779696,0.2947884711421845,0.261978312049654,0.12666761789255904,0.7556541778882948,0.5027955429074868,0.2565589019362989,0.24064555515621433,0.4766890135548579,0.4078829387758059,18689.333333333332,41674.86666666667,27179.260869565216,0.09846133266747521,0.06421441820646358,2023-Q2
1671,2023,Q3,Haryana,North,Rohtak,Semi-Urban,625123,22,45,17,28,419268,320624,238150,148842,58793.98,30361.6,7182.85,21249.54,43249.55,21220.38,11999.21,10029.96,4314091,2704008,95906.0,39414.0,23912,23741.0,19089,0.7647232796206722,0.5680137763912343,0.35500443630327144,0.22874629115506073,0.09400669738687427,0.6267851095398775,0.4906497293035419,0.27744126817504455,0.23190900252141347,0.5164066116973199,0.36142373760034613,19057.636363636364,28414.68181818182,13891.622222222222,0.14023006764169935,0.10315490330766956,2023-Q3
1672,2023,Q4,Haryana,North,Rohtak,Rural,625123,15,33,14,12,328606,251277,185243,85365,28692.72,12324.68,3213.81,13154.23,18460.69,7997.97,4150.27,6312.45,2519503,1301521,64735.0,61280.0,48464,8588.0,28414,0.7646756297815621,0.5637237299379805,0.2597791884506065,0.19699883751361813,0.18648472638965813,0.5165784680550093,0.43324328613935886,0.2248166238640051,0.3419400899966361,0.4295403154528396,0.45845183029005265,21907.066666666666,41674.86666666667,18943.121212121212,0.08731648235272636,0.056178797709110606,2023-Q4
1673,2024,Q1,Haryana,North,Rohtak,Rural,632448,16,28,10,15,318777,202805,162463,131274,45197.9,25540.79,6371.08,13286.03,31657.85,15750.81,9126.04,6780.99,3184079,2437285,80474.0,32838.0,37704,19088.0,24195,0.636197090756234,0.509644673235522,0.4118051176841491,0.2524460673135138,0.1030124507100575,0.7654599650322746,0.49753252352891936,0.28827099755668817,0.21419616303697186,0.5650879797512717,0.29395237389347734,19923.5625,39528.0,22587.428571428572,0.14178532328242,0.09931033292866172,2024-Q1
1674,2024,Q2,Haryana,North,Rohtak,Rural,632448,14,25,8,18,291145,183243,114222,79996,46145.56,20893.04,7879.94,17372.58,33696.66,15977.94,7541.56,10177.16,2470375,1534825,54595.0,31119.0,37429,17386.0,22440,0.6293874186401964,0.39231997801782614,0.27476343402771813,0.187518246921637,0.10688488553813393,0.6212923139199514,0.47416984353938935,0.22380734470419322,0.3020228117564174,0.45276381953106654,0.37647348954048887,20796.071428571428,45174.857142857145,25297.92,0.15849683147572516,0.1157384121314122,2024-Q2
1675,2024,Q3,Haryana,North,Rohtak,Rural,632448,15,34,15,13,357539,307124,206301,129561,71436.76,39777.06,10075.65,21584.06,61194.7,27758.98,16101.53,17334.19,2306235,1185206,140788.0,62800.0,59016,24548.0,37113,0.8589944034077401,0.577002788506988,0.3623688604599778,0.3937696307255992,0.17564517437258592,0.5139138032334085,0.4536173884339657,0.2631196819332393,0.283262929632795,0.5568150067276287,0.30214220241791484,23835.933333333334,42163.2,18601.41176470588,0.1998013083887352,0.17115531452512872,2024-Q3
1676,2024,Q4,Haryana,North,Rohtak,Urban,632448,28,47,17,34,413105,295426,217636,103897,70091.53,40504.35,11275.95,18311.23,53497.62,21179.13,15722.94,16595.55,2318740,1785325,67521.0,48647.0,55204,29993.0,39446,0.7151353772043427,0.526829740622844,0.2515026446060929,0.16344754965444622,0.11775940741457983,0.7699548030395819,0.39588920030461167,0.2938998033931229,0.3102109963022654,0.5778779547257707,0.26124740036349614,14753.75,22587.428571428572,13456.340425531915,0.16967001125621814,0.12950126481160965,2024-Q4
1677,2025,Q1,Haryana,North,Rohtak,Rural,639774,15,27,10,14,327709,226704,139090,120132,33531.33,19082.1,3733.93,10715.31,26900.33,11938.3,4809.0,10153.03,2258823,1106195,88890.0,37703.0,23021,16608.0,10851,0.6917844795229914,0.4244314315444495,0.3665813267258452,0.2712467463511835,0.11505024274585074,0.4897218595702275,0.44379752962138375,0.1787710410987523,0.37743142927986384,0.569082705636788,0.3195611387916912,21847.266666666666,42651.6,23695.333333333332,0.1023204428319027,0.08208602754272847,2025-Q1
1678,2025,Q2,Haryana,North,Rohtak,Rural,639774,18,41,10,17,323197,280409,125801,83689,39310.63,18325.2,4097.38,16888.05,25106.02,9457.07,4591.03,11057.93,3195691,1928886,105927.0,50035.0,26604,21322.0,21385,0.8676101572724995,0.38923938031603017,0.25894114116158257,0.32774747290352324,0.15481269937530362,0.6035896461829382,0.3766853527560322,0.18286570312618247,0.44044934242862865,0.4661639866875703,0.4296051729519471,17955.38888888889,35543.0,15604.243902439024,0.12163055350142482,0.07768023836854922,2025-Q2
1681,2021,Q1,Haryana,North,Panipat,Rural,912742,23,53,17,28,531971,343663,287290,143780,83290.65,48096.05,9293.55,25901.05,49431.48,26576.2,14092.63,8762.66,5140786,2715653,130649.0,43467.0,83590,24872.0,56639,0.646018297989928,0.540048235712097,0.270277891088048,0.24559421472223109,0.08170934129867982,0.5282563794719329,0.5376371494440385,0.28509423549527546,0.1772688173609206,0.5774483690546298,0.31097187979683194,23129.17391304348,39684.434782608696,17221.54716981132,0.15656990700620899,0.09292138105272657,2021-Q1
1682,2021,Q2,Haryana,North,Panipat,Rural,912742,16,30,15,18,538723,441563,213049,187171,80722.88,38071.8,6965.48,35685.6,56282.55,23487.79,16499.16,16295.59,6756237,4821459,174543.0,93616.0,58257,15508.0,43040,0.8196475739851463,0.39547039944461254,0.34743458140825617,0.32399396350257925,0.17377390607046664,0.7136308273377622,0.41731922238775604,0.29314876458156214,0.2895318353557186,0.4716357989209503,0.44207540662572986,33670.1875,57046.375,30424.733333333334,0.1498411614131938,0.10447400612188454,2021-Q2
1683,2021,Q3,Haryana,North,Panipat,Rural,912742,17,35,16,12,441257,348222,242527,163587,77149.79,33289.48,11676.81,32183.5,52578.69,23467.25,12860.97,16250.47,2940309,2142879,165873.0,46464.0,33069,20969.0,24352,0.7891591521494277,0.5496275413194578,0.3707295295032147,0.37591018386110586,0.10529917938978872,0.7287938104464531,0.4463262587941997,0.2446042303450314,0.30906951086076884,0.4314915179937626,0.4171560285517304,25956.29411764706,53690.705882352944,26078.342857142856,0.17484094303319833,0.11915661394606772,2021-Q3
1684,2021,Q4,Haryana,North,Panipat,Rural,912742,22,37,15,18,528415,357228,224772,180050,112273.63,62684.55,14942.77,34646.31,72782.29,35747.27,15614.77,21420.25,4856313,2822514,150841.0,44024.0,45585,30696.0,31617,0.6760368271150516,0.4253702109137704,0.34073597456544574,0.28545934540086865,0.08331330488347227,0.5812051241342969,0.4911534110839326,0.21454079007406887,0.29430579884199853,0.5583194379659765,0.30858813418609515,24018.863636363636,41488.27272727273,24668.702702702703,0.21247245063065962,0.13773698702724183,2021-Q4
1685,2022,Q1,Haryana,North,Panipat,Rural,923694,18,41,15,23,575113,488969,234650,127155,65835.96,35363.39,9618.95,20853.62,43006.85,19714.31,10800.34,12492.21,5911954,3777179,172887.0,126053.0,84468,25568.0,61628,0.8502137840737386,0.40800677432087257,0.22109568032717047,0.30061396629879694,0.21917953515222227,0.6389053433095048,0.4583993015066205,0.2511306919711627,0.2904702390433152,0.5371439863563924,0.31675121012893254,31950.722222222223,51316.333333333336,22529.121951219513,0.11447482494744513,0.07477982587769708,2022-Q1
1686,2022,Q2,Haryana,North,Panipat,Rural,923694,20,36,21,26,579043,520260,220059,246939,47313.89,25684.32,5441.97,16187.59,40352.97,18518.03,8637.78,13197.16,5232189,2631706,124390.0,110777.0,69483,42772.0,41008,0.8984824961185957,0.3800391335358514,0.4264605564698995,0.21481997019219642,0.19131048989453286,0.5029837416041355,0.45890129028916576,0.21405561969788098,0.3270430900129532,0.5428494676721783,0.3421318771295279,28952.15,46184.7,25658.166666666668,0.08171049473009777,0.06968907317763966,2022-Q2
1687,2022,Q3,Haryana,North,Panipat,Rural,923694,19,33,14,24,388986,247534,220211,150860,44195.84,22751.96,6819.46,14624.41,36840.2,15530.0,9302.76,12007.44,4370904,2746703,106075.0,64323.0,76812,27418.0,50397,0.6363570925431764,0.5661154900176356,0.387828867876993,0.27269618958008773,0.16536070706914902,0.6284061603732317,0.4215503716049316,0.2525165444270118,0.32593308396805665,0.5147986778846154,0.3309001480682345,20472.947368421053,48615.47368421053,27990.727272727272,0.11361807365817791,0.09470829284344423,2022-Q3
1688,2022,Q4,Haryana,North,Panipat,Rural,923694,19,41,19,20,430263,384604,210968,141297,82608.29,45905.57,12396.62,24306.1,71815.2,31292.05,20615.82,19907.33,4224504,2728224,141499.0,82757.0,64061,30083.0,45515,0.8938811842989055,0.4903233603633127,0.3283968177603001,0.3288662980549106,0.19234049871822584,0.6458093068440698,0.43573017968340966,0.2870676402767102,0.2772021800398802,0.5557017340511468,0.2942331816818869,22645.42105263158,48615.47368421053,22529.121951219513,0.19199487290331727,0.16691000620550686,2022-Q4
1689,2023,Q1,Haryana,North,Panipat,Semi-Urban,934647,20,34,13,16,550911,442432,268511,199779,63006.2,28506.61,8826.3,25673.29,38069.44,16348.29,7225.45,14495.7,4852827,2516750,173573.0,107548.0,44591,26780.0,36104,0.8030916064482285,0.4873945156295663,0.36263389186275097,0.31506540983933884,0.19521846541455878,0.5186152319050319,0.4294334248152849,0.18979659275261204,0.380769982432103,0.45244134704203715,0.40747243922026727,27545.55,46732.35,27489.617647058825,0.11436729344667287,0.06910270442957211,2023-Q1
1690,2023,Q2,Haryana,North,Panipat,Rural,934647,22,37,14,29,596540,382410,316081,193199,105834.08,44538.64,15693.04,45602.4,86427.35,45841.43,20713.8,19872.12,5975826,3754754,96265.0,74174.0,71925,15053.0,34309,0.6410467026519596,0.5298571763838134,0.3238659603714755,0.16137224662218794,0.12434036275857445,0.628323850125489,0.5304042065387866,0.2396671886850632,0.22992860477615013,0.42083457426946025,0.4308857789475753,27115.454545454544,42483.954545454544,25260.72972972973,0.17741321621349784,0.1448810641365206,2023-Q2
1691,2023,Q3,Haryana,North,Panipat,Semi-Urban,934647,21,43,12,30,501227,413672,219813,137633,90774.21,41109.79,7285.05,42379.37,79073.56,34497.99,17051.36,27524.21,3641496,2114386,96419.0,123638.0,56327,32833.0,32838,0.8253186679887556,0.4385497987937601,0.2745921508617852,0.19236593399796897,0.2466706701753896,0.5806366394470844,0.4362771829167676,0.21563920986989837,0.34808360721333403,0.4528796229678011,0.46686575405062736,23867.95238095238,44507.0,21735.976744186046,0.1811039908065607,0.15775997701640174,2023-Q3
1692,2023,Q4,Haryana,North,Panipat,Rural,934647,15,28,10,23,600312,401499,294717,232487,89316.43,38542.68,8092.66,42681.09,56352.33,25509.54,16805.48,14037.32,6336956,4582515,172078.0,57016.0,55944,24917.0,37275,0.6688172150481749,0.49093971135009795,0.3872769493196871,0.2866476099095137,0.0949772784818561,0.7231413631402838,0.4526794189344079,0.2982215642192612,0.24909919430128266,0.4315295629258805,0.47786381520174953,40020.8,62309.8,33380.25,0.14878334932501763,0.0938717366969176,2023-Q4
1693,2024,Q1,Haryana,North,Panipat,Rural,945600,17,33,14,20,587693,369593,262461,221833,99800.9,51305.98,14352.87,34142.04,78107.43,30246.33,20733.94,27127.16,2591212,1899539,110128.0,75729.0,87193,16461.0,59729,0.6288878717289469,0.44659541631430016,0.3774640841391679,0.18739035516842978,0.12885809427711406,0.7330696986583884,0.3872401127523976,0.26545413157237413,0.34730575567522837,0.5140833399298003,0.3421015241345519,34570.17647058824,55623.529411764706,28654.545454545456,0.16981808529283146,0.13290515626355937,2024-Q1
1694,2024,Q2,Haryana,North,Panipat,Urban,945600,25,50,24,20,612499,439042,352942,235305,114618.74,61285.36,17554.6,35778.77,84559.35,44443.88,15402.92,24712.56,3499599,1743132,103155.0,79383.0,56873,21452.0,42219,0.7168044355990786,0.576232777522902,0.3841720557911115,0.16841660149649224,0.12960510955936255,0.4980947817164195,0.5255939171717852,0.1821551371906241,0.29225106389772393,0.5346888301162619,0.3121546267215989,24499.96,37824.0,18912.0,0.18713294225786492,0.13805630703070537,2024-Q2
1695,2024,Q3,Haryana,North,Panipat,Rural,945600,16,32,12,12,568184,431781,247375,159652,79928.69,38980.27,13104.95,27843.46,55167.17,28465.3,16021.33,10680.54,3768773,1947084,97301.0,57189.0,58881,35910.0,47439,0.7599316418624953,0.43537832814721994,0.2809864410120665,0.17124910240344676,0.10065225349534658,0.5166360510436686,0.515982603421564,0.29041420830541065,0.19360318827302544,0.4876880879694137,0.3483537638362395,35511.5,59100.0,29550.0,0.14067395421201584,0.09709384635962998,2024-Q3
1696,2024,Q4,Haryana,North,Panipat,Rural,945600,18,37,16,18,600480,471824,319448,156524,75020.19,33006.52,11781.15,30232.51,44564.63,18489.46,8612.29,17462.88,8515583,4156273,111282.0,82159.0,34050,36156.0,19944,0.7857447375432987,0.5319877431388222,0.2606648014921396,0.18532174260591527,0.13682220889954702,0.4880785026697526,0.41489091236704984,0.19325393254695486,0.3918551550859954,0.43996849381479836,0.4029916479816966,33360.0,52533.333333333336,25556.756756756757,0.12493370303756995,0.07421501132427391,2024-Q4
1697,2025,Q1,Haryana,North,Panipat,Rural,956553,14,26,13,11,638918,403737,345851,237782,66312.44,36894.92,9811.67,19605.86,42837.23,15138.07,12482.28,15216.88,6738196,3960079,131257.0,62681.0,60066,38290.0,45240,0.6319073809158609,0.5413073352135955,0.3721635640254305,0.20543637837719395,0.09810492113228927,0.5877061159990004,0.35338582816862807,0.2913885888513333,0.3552255829800386,0.5563800698632111,0.295658853753534,45637.0,68325.21428571429,36790.5,0.10378865519518937,0.06704652240193577,2025-Q1
1698,2025,Q2,Haryana,North,Panipat,Rural,956553,20,45,21,18,524869,451494,250609,168595,84593.6,44538.43,12067.84,27987.33,56902.01,27086.2,9927.02,19888.79,5830253,3256858,147406.0,71187.0,62516,33521.0,38170,0.8602032126111467,0.4774696162280493,0.32121348374546793,0.2808434104509887,0.13562812816150316,0.5586134941313867,0.47601481916016675,0.1744581606168218,0.34952702022301146,0.5264988131489853,0.33084453197405006,26243.45,47827.65,21256.733333333334,0.16117088263928714,0.10841183228577035,2025-Q2
1699,2025,Q3,Haryana,North,Panipat,Rural,956553,21,45,11,32,431645,346534,211635,99192,51180.88,24008.99,6552.85,20619.04,39937.65,14549.87,11045.35,14342.44,5494487,4140439,79983.0,59769.0,77117,15690.0,62828,0.8028217632545263,0.490298740863441,0.2297999513489094,0.1852981037658261,0.1384679539899686,0.7535624344911545,0.36431462542237714,0.27656484545284965,0.3591207795150691,0.4691007657547116,0.402866070298127,20554.52380952381,45550.142857142855,21256.733333333334,0.11857169664886653,0.09252429658631514,2025-Q3
1700,2025,Q4,Haryana,North,Panipat,Rural,956553,21,38,21,15,573466,510599,229401,191295,56715.55,29154.05,5867.81,21693.69,36940.21,16745.97,9661.67,10532.58,8004563,4126425,177049.0,80599.0,79933,25679.0,55273,0.8903736228477364,0.4000254592251328,0.33357688162855337,0.3087349555161073,0.1405471292107989,0.5155090915019346,0.4533263346364301,0.26154886504435143,0.28512507102693785,0.5140398003722083,0.382499861149191,27307.904761904763,45550.142857142855,25172.447368421053,0.09889958602602422,0.06441569334537706,2025-Q4
1701,2021,Q1,Assam,North-East,Guwahati,Rural,1000706,16,30,11,19,497739,406278,215347,170681,43879.55,23946.69,6554.49,13378.37,35253.55,13413.71,10154.67,11685.18,4330374,2215550,103442.0,119448.0,52242,16959.0,32993,0.8162470692471355,0.4326504453137086,0.3429126510078575,0.20782377912922234,0.23998119496362552,0.5116301732829543,0.3804924610429304,0.2880467357188141,0.33146108689763154,0.5457369093347584,0.3048884958938731,31108.6875,62544.125,33356.86666666667,0.08815774934252692,0.0708273814187757,2021-Q1
1702,2021,Q2,Assam,North-East,Guwahati,Urban,1000706,23,41,20,34,720794,519992,416739,186942,107621.6,45212.24,16165.23,46244.12,68656.62,26360.39,13620.6,28675.63,4862600,2504764,245109.0,155158.0,56889,39367.0,43852,0.7214155500739462,0.5781665774132415,0.2593556550137765,0.3400541624930285,0.215259838455925,0.5151079669312714,0.38394535006238295,0.19838727860474345,0.4176673713328737,0.4201037709902101,0.4296918090792183,31338.869565217392,43508.95652173913,24407.463414634145,0.14930978892721083,0.09525137556638928,2021-Q2
1703,2021,Q3,Assam,North-East,Guwahati,Urban,1000706,27,44,15,33,709327,607825,315310,161964,99341.28,54368.69,8282.8,36689.79,83311.97,37018.67,17584.45,28708.85,8036474,5440597,188518.0,145287.0,69467,22838.0,37871,0.8569037975433051,0.4445199463717016,0.22833474547000185,0.2657702300913401,0.2048237272795199,0.6769880671548244,0.44433795047698427,0.2110675092666756,0.3445945402563401,0.5472920220073669,0.3693307555529786,26271.37037037037,37063.18518518518,22743.31818181818,0.14005004743933333,0.11745213420608548,2021-Q3
1704,2021,Q4,Assam,North-East,Guwahati,Semi-Urban,1000706,26,54,20,22,435369,307948,170215,139875,75160.89,41762.45,11308.44,22090.0,44445.39,21285.45,8055.07,15104.87,3694354,2401249,120175.0,45743.0,38049,14221.0,21632,0.7073264288454162,0.39096720253394246,0.32127919075542816,0.27603021804492284,0.10506719587292618,0.6499780475828791,0.47891243613792117,0.18123521922071106,0.33985234464136777,0.5556407062236756,0.293902852933221,16744.96153846154,38488.692307692305,18531.59259259259,0.17263721119326364,0.10208671265064807,2021-Q4
1705,2022,Q1,Assam,North-East,Guwahati,Rural,1012714,15,27,12,14,491444,340004,262662,160251,43545.42,22255.15,4958.07,16332.2,24110.31,9406.4,5227.1,9476.81,4943271,3642228,92473.0,80070.0,74757,29216.0,50470,0.6918468838769015,0.5344698480396546,0.32608191370736034,0.18816589479167514,0.1629280243527238,0.7368052449481325,0.3901401516612602,0.21679936923249846,0.39306047910624126,0.5110790067015085,0.37506125787740713,32762.933333333334,67514.26666666666,37507.92592592593,0.08860708442874468,0.04906013706546423,2022-Q1
1707,2022,Q3,Assam,North-East,Guwahati,Rural,1012714,16,25,17,15,580152,433357,297400,157005,77290.29,44223.45,6654.27,26412.57,49515.43,26174.94,11250.16,12090.34,3472753,1685402,162951.0,108486.0,92430,22379.0,54599,0.7469714833354018,0.5126242777754795,0.2706273528316717,0.2808763910147685,0.18699582178463575,0.4853215878008024,0.528621886147409,0.22720513585361168,0.24417317995622778,0.5721734256657596,0.3417320597451504,36259.5,63294.625,40508.56,0.1332242067596078,0.0853490636936527,2022-Q3
1708,2022,Q4,Assam,North-East,Guwahati,Semi-Urban,1012714,23,39,21,25,721697,503738,303664,284821,83075.84,45441.93,11926.17,25707.74,57801.64,23119.39,15432.35,19249.9,4620630,3333692,134453.0,153970.0,61223,24754.0,36665,0.6979909851364215,0.42076383856382943,0.3946545433887074,0.18630117625540912,0.21334438136780395,0.7214799713458987,0.3999780975072679,0.26698809929960465,0.3330338031931274,0.5469933256166896,0.3094490528172812,31378.130434782608,44031.04347826087,25967.02564102564,0.11511179899597754,0.08009128484668773,2022-Q4
1709,2023,Q1,Assam,North-East,Guwahati,Rural,1024722,16,35,9,25,354206,284890,195274,147396,34445.16,15058.59,3970.19,15416.38,27264.58,11429.16,5558.5,10276.92,2308377,1714298,71272.0,37972.0,36553,21126.0,26844,0.8043059688429897,0.5513006555507247,0.41613072618758573,0.20121624139624963,0.1072031529674822,0.7426421247482539,0.4191944273485966,0.2038725701991375,0.3769330024522659,0.4371757889932867,0.44756302481974236,22137.875,64045.125,29277.77142857143,0.09724612231300431,0.07697379491030644,2023-Q1
1710,2023,Q2,Assam,North-East,Guwahati,Rural,1024722,15,32,13,16,457794,404494,262951,163325,45653.2,22801.31,7112.63,15739.26,35169.69,15930.57,8977.1,10262.03,3773101,2554097,91518.0,111368.0,42872,14064.0,19858,0.8835720870085672,0.5743871697750517,0.3567652699685885,0.19991087694465196,0.24327099088236193,0.6769225101580901,0.45296304857961495,0.2552510414507492,0.29178619430538055,0.49944604102231616,0.344756994033277,30519.6,68314.8,32022.5625,0.09972433015723228,0.07682427030498434,2023-Q2
1711,2023,Q3,Assam,North-East,Guwahati,Urban,1024722,22,47,19,27,742330,461892,320458,180316,113011.59,55604.71,13035.1,44371.77,67496.8,36561.27,19619.88,11315.65,5886016,4191554,111776.0,131857.0,45158,23467.0,35204,0.6222192286449423,0.431692104589603,0.24290544636482428,0.1505745423194536,0.17762585373082052,0.7121207281801477,0.5416741238103139,0.29067866921098484,0.1676472069787012,0.49202661426142225,0.39263026031223874,33742.27272727273,46578.27272727273,21802.59574468085,0.15223901768755135,0.09092559912707288,2023-Q3
1712,2023,Q4,Assam,North-East,Guwahati,Urban,1024722,31,59,31,40,639773,455586,260523,244731,129101.16,67770.14,19960.23,41370.78,80559.83,33609.58,17539.89,29410.36,4730811,2939095,170659.0,132164.0,82072,18789.0,52507,0.7121056999904654,0.4072116203716005,0.38252786535224215,0.26674930014239423,0.20657952117391637,0.621266628491394,0.4172002349061561,0.21772501257760846,0.36507475251623545,0.5249382732114878,0.3204524266087152,20637.83870967742,33055.54838709677,17368.169491525423,0.20179213564811269,0.12591939641091449,2023-Q4
1713,2024,Q1,Assam,North-East,Guwahati,Rural,1036731,22,38,22,22,415001,311371,230414,97307,49925.64,23825.16,4347.64,21752.84,32928.94,16931.79,9731.33,6265.81,2489464,1703089,71722.0,72816.0,36776,10680.0,27120,0.7502897583379318,0.5552131199683856,0.23447413379726795,0.1728236799429399,0.17545981816911285,0.6841187500602539,0.514191771736351,0.29552515203951296,0.19028277253989956,0.47721291104130065,0.43570478014903763,18863.68181818182,47124.13636363636,27282.394736842107,0.120302457102513,0.07934665217674175,2024-Q1
1714,2024,Q2,Assam,North-East,Guwahati,Rural,1036731,18,32,19,28,415707,323026,204457,130947,83643.67,45361.99,8946.27,29335.4,57992.29,25950.66,11705.61,20336.02,2903158,1570887,79029.0,46926.0,51355,15702.0,31768,0.7770521064114869,0.491829581893016,0.31499830409398927,0.190107455491488,0.11288239072231163,0.5410959375962314,0.4474846570121649,0.20184769389172252,0.3506676490961126,0.5423242428267435,0.3507187094970845,23094.833333333332,57596.166666666664,32397.84375,0.20120823079717204,0.13950279884630282,2024-Q2
1715,2024,Q3,Assam,North-East,Guwahati,Rural,1036731,20,39,19,30,428649,317116,200025,126211,34807.72,15240.54,6249.66,13317.52,28022.87,13058.71,5090.21,9873.94,3192982,2327232,112259.0,54614.0,59963,20376.0,45685,0.7398034289127001,0.4666405380626107,0.2944390398671174,0.26189026452878694,0.1274096055280661,0.7288584777490134,0.4660018763245877,0.1816448493676772,0.35235291745634906,0.43784941961151147,0.3826024801394633,21432.45,51836.55,26582.846153846152,0.08120331553322183,0.06537486381631591,2024-Q3
1716,2024,Q4,Assam,North-East,Guwahati,Rural,1036731,18,36,15,19,627862,555035,297020,198273,90831.68,47858.27,9290.58,33682.83,51872.65,28003.49,10195.56,13673.6,6061663,4065133,214263.0,158566.0,42997,46145.0,20273,0.8840079507917344,0.4730657373754105,0.3157907310842191,0.34125811085875557,0.25254912703747,0.6706299904828098,0.5398507691432769,0.19654981960628576,0.26359941125043734,0.5268896270552301,0.37082689651892387,34881.22222222222,57596.166666666664,28798.083333333332,0.14466822327199289,0.08261791603887479,2024-Q4
1717,2025,Q1,Assam,North-East,Guwahati,Rural,1048739,22,36,17,21,462066,387239,176089,174340,88162.02,45870.79,9992.77,32298.45,60918.85,33136.64,17262.34,10519.87,6091832,4570865,131861.0,119506.0,79681,31366.0,62147,0.8380599308323919,0.381090580133574,0.3773054065869378,0.28537265239164966,0.25863404794986,0.75032683107479,0.5439472347229142,0.2833661502145888,0.1726866150624971,0.520301032122449,0.3663533344630715,21003.0,47669.954545454544,29131.63888888889,0.19079962602745063,0.13184014837707167,2025-Q1
1718,2025,Q2,Assam,North-East,Guwahati,Rural,1048739,18,41,13,19,602759,485926,336708,183311,67883.98,33537.13,10346.0,24000.85,44083.11,19508.77,8407.34,16167.0,7171885,4257819,204538.0,64191.0,39323,40790.0,24791,0.8061696299847866,0.5586113189516871,0.3041198887117405,0.3393362853146946,0.10649529911623053,0.5936819957375222,0.4425452287735598,0.19071567319093413,0.3667390980355061,0.4940360008355432,0.3535569069462339,33486.61111111111,58263.27777777778,25579.0,0.11262209274353431,0.07313554837007825,2025-Q2
1719,2025,Q3,Assam,North-East,Guwahati,Semi-Urban,1048739,25,53,24,30,610670,420189,342329,258731,68731.65,31314.55,10108.14,27308.96,41724.79,21113.76,12067.82,8543.21,7591086,5329385,197719.0,51206.0,41994,27945.0,29774,0.688078667692862,0.5605793636497617,0.4236838226865574,0.32377388769711957,0.08385216237902632,0.7020583089165371,0.5060243562639859,0.2892242237768003,0.20475141995921367,0.45560596901136524,0.39732728662850375,24426.8,41949.56,19787.528301886792,0.11255121424009694,0.0683262482191691,2025-Q3
1720,2025,Q4,Assam,North-East,Guwahati,Urban,1048739,32,53,19,36,975879,870470,415317,280138,193572.8,111414.82,32774.75,49383.24,120205.17,60336.43,20050.12,39818.62,16163006,12413345,376597.0,209183.0,39903,32229.0,25105,0.8919855842783788,0.425582474876496,0.28706222800162723,0.3859054247504045,0.21435341881524247,0.7680096759229069,0.5019453822160894,0.1667991484892039,0.33125546929470673,0.575570638023524,0.2551145615499698,30496.21875,32773.09375,19787.528301886792,0.19835737832251743,0.12317630566904299,2025-Q4
1721,2021,Q1,Assam,North-East,Dibrugarh,Urban,551122,27,42,18,35,503821,357638,279691,152621,57863.84,28397.47,9916.7,19549.66,40766.51,16529.48,11331.42,12905.61,3419009,1886077,171549.0,89278.0,21197,14542.0,16714,0.7098513162412841,0.5551396230010262,0.3029270316243269,0.3404959301021593,0.17720182366356305,0.5516443507460788,0.4054671346651945,0.2779590403986017,0.3165738249362038,0.49076366172725494,0.33785625012097364,18660.037037037036,20411.925925925927,13121.952380952382,0.11484999632806095,0.08091467009116333,2021-Q1
